filename,gap
3_-4-tryfinal_fa1_ll4_TRUE.phy, 0.0
3_0-tryfinal_fa1_hh0_TRUE.phy, 0.020967892267701366
3_0-tryfinal_fa1_hh1_TRUE.phy, 0.01268198579979734
3_0-tryfinal_fa1_hh2_TRUE.phy, 0.0030379853656306807
3_0-tryfinal_fa1_hh3_TRUE.phy, 0.011683472696156515
3_0-tryfinal_fa1_hh4_TRUE.phy, 0.02923081652939991
3_0-tryfinal_fa1_ll0_TRUE.phy, 0.01245564613011397
3_0-tryfinal_fa1_ll1_TRUE.phy, 0.002943048322954722
3_0-tryfinal_fa1_ll2_TRUE.phy, 0.008700758913121751
3_0-tryfinal_fa1_ll3_TRUE.phy, 0.0038918425716341176
3_0-tryfinal_fa1_ll4_TRUE.phy, 0.005953027875456206
3_1-tryfinal_fa1_hh0_TRUE.phy, 0.058903559565565096
3_1-tryfinal_fa1_hh1_TRUE.phy, 0.031458056494010025
3_1-tryfinal_fa1_hh2_TRUE.phy, 0.03094087758709708
3_1-tryfinal_fa1_hh3_TRUE.phy, 0.03525255997086959
3_1-tryfinal_fa1_hh4_TRUE.phy, 0.03649030084203161
3_1-tryfinal_fa1_ll0_TRUE.phy, 0.01165210299023008
3_1-tryfinal_fa1_ll1_TRUE.phy, 0.027686051017224055
3_1-tryfinal_fa1_ll2_TRUE.phy, 0.023189485410006243
3_1-tryfinal_fa1_ll3_TRUE.phy, 0.02955265830315837
3_1-tryfinal_fa1_ll4_TRUE.phy, 0.02724910674139949
3_2-tryfinal_fa1_hh0_TRUE.phy, 0.1430770020007182
3_2-tryfinal_fa1_hh1_TRUE.phy, 0.16409053311393762
3_2-tryfinal_fa1_hh2_TRUE.phy, 0.09804944294787594
3_2-tryfinal_fa1_hh3_TRUE.phy, 0.11092522434579542
3_2-tryfinal_fa1_hh4_TRUE.phy, 0.13960511245393536
3_2-tryfinal_fa1_ll0_TRUE.phy, 0.0992413636957929
3_2-tryfinal_fa1_ll1_TRUE.phy, 0.07067672621368129
3_2-tryfinal_fa1_ll2_TRUE.phy, 0.07021965325486781
3_2-tryfinal_fa1_ll3_TRUE.phy, 0.06747707737806748
3_2-tryfinal_fa1_ll4_TRUE.phy, 0.08817633980997976
3_3-tryfinal_fa1_hh0_TRUE.phy, 0.3141853710702524
3_3-tryfinal_fa1_hh1_TRUE.phy, 0.3161612476959611
3_3-tryfinal_fa1_hh2_TRUE.phy, 0.2833185248188172
3_3-tryfinal_fa1_hh3_TRUE.phy, 0.3111330561578517
3_3-tryfinal_fa1_hh4_TRUE.phy, 0.30177460778774773
3_3-tryfinal_fa1_ll0_TRUE.phy, 0.15088754729228207
3_3-tryfinal_fa1_ll1_TRUE.phy, 0.15670345193428123
3_3-tryfinal_fa1_ll2_TRUE.phy, 0.20984677801518087
3_3-tryfinal_fa1_ll3_TRUE.phy, 0.16918256154773745
3_3-tryfinal_fa1_ll4_TRUE.phy, 0.1564114999092551
